particle_id,vx,vy,vz,px,py,pz,q,n_hits,hit_id_0,x_0,y_0,z_0,rho_0,eta_0,phi_0,volume_id_0,layer_id_0,module_id_0,value_0,hit_id_1,x_1,y_1,z_1,rho_1,eta_1,phi_1,volume_id_1,layer_id_1,module_id_1,value_1,hit_id_2,x_2,y_2,z_2,rho_2,eta_2,phi_2,volume_id_2,layer_id_2,module_id_2,value_2,hit_id_3,x_3,y_3,z_3,rho_3,eta_3,phi_3,volume_id_3,layer_id_3,module_id_3,value_3,hit_id_4,x_4,y_4,z_4,rho_4,eta_4,phi_4,volume_id_4,layer_id_4,module_id_4,value_4,hit_id_5,x_5,y_5,z_5,rho_5,eta_5,phi_5,volume_id_5,layer_id_5,module_id_5,value_5,hit_id_6,x_6,y_6,z_6,rho_6,eta_6,phi_6,volume_id_6,layer_id_6,module_id_6,value_6,hit_id_7,x_7,y_7,z_7,rho_7,eta_7,phi_7,volume_id_7,layer_id_7,module_id_7,value_7,hit_id_8,x_8,y_8,z_8,rho_8,eta_8,phi_8,volume_id_8,layer_id_8,module_id_8,value_8,hit_id_9,x_9,y_9,z_9,rho_9,eta_9,phi_9,volume_id_9,layer_id_9,module_id_9,value_9,hit_id_10,x_10,y_10,z_10,rho_10,eta_10,phi_10,volume_id_10,layer_id_10,module_id_10,value_10,hit_id_11,x_11,y_11,z_11,rho_11,eta_11,phi_11,volume_id_11,layer_id_11,module_id_11,value_11,hit_id_12,x_12,y_12,z_12,rho_12,eta_12,phi_12,volume_id_12,layer_id_12,module_id_12,value_12,hit_id_13,x_13,y_13,z_13,rho_13,eta_13,phi_13,volume_id_13,layer_id_13,module_id_13,value_13,hit_id_14,x_14,y_14,z_14,rho_14,eta_14,phi_14,volume_id_14,layer_id_14,module_id_14,value_14,hit_id_15,x_15,y_15,z_15,rho_15,eta_15,phi_15,volume_id_15,layer_id_15,module_id_15,value_15,hit_id_16,x_16,y_16,z_16,rho_16,eta_16,phi_16,volume_id_16,layer_id_16,module_id_16,value_16,hit_id_17,x_17,y_17,z_17,rho_17,eta_17,phi_17,volume_id_17,layer_id_17,module_id_17,value_17,hit_id_18,x_18,y_18,z_18,rho_18,eta_18,phi_18,volume_id_18,layer_id_18,module_id_18,value_18,hit_id_19,x_19,y_19,z_19,rho_19,eta_19,phi_19,volume_id_19,layer_id_19,module_id_19,value_19
4504905297428480.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,-1.0915299654006958,2.110840082168579,-1.0082099437713623,-1.0,10.0,21158.0,-15.241399765014648,29.20490074157715,-13.381699562072756,32.94277572631836,-0.4475696086883545,2.0517928600311284,8.0,2.0,110.0,0.3667126595973969,29274.0,-33.787899017333984,63.91640090942383,-30.09370040893555,72.29750061035156,-0.4518155455589294,2.057081937789917,8.0,4.0,219.0,0.3427411019802093,36129.0,-54.55550003051758,101.68900299072266,-48.3911018371582,115.39911651611328,-0.4567111134529114,2.063210964202881,8.0,6.0,355.0,0.35876259207725525,41711.0,-82.18779754638672,150.3719940185547,-72.15789794921875,171.3667755126953,-0.462893009185791,2.0709969997406006,8.0,8.0,455.0,0.2752630114555359,72844.0,-125.86299896240234,224.29600524902344,-108.4000015258789,257.19680786132807,-0.4716790020465851,2.0821571350097656,13.0,2.0,394.0,1.0,79065.0,-181.8500061035156,313.8039855957031,-153.8000030517578,362.6876831054688,-0.4824595451354981,2.0960073471069336,13.0,4.0,495.0,1.0,85500.0,-258.447998046875,428.0740051269531,-211.3999938964844,500.042724609375,-0.4962335824966431,2.1139657497406006,13.0,6.0,690.0,1.0,91087.0,-352.364990234375,557.4249877929689,-279.60000610351557,659.4571533203125,-0.5117011666297913,2.134506225585937,13.0,8.0,800.0,2.0,106747.0,-449.8699951171875,681.218017578125,-346.79998779296875,816.3583984375,-0.526417076587677,2.1544413566589355,17.0,2.0,942.0,2.0,111485.0,-586.1799926757812,838.6519775390625,-439.0,1023.202880859375,-0.5454375147819519,2.1808207035064697,17.0,4.0,1041.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504974016905216.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,0.4349789917469025,-0.6418529748916626,-3.20442008972168,-1.0,3.0,18867.0,18.095199584960934,-25.992000579833984,-130.3179931640625,31.67049789428711,0.5441101789474487,-0.962636411190033,8.0,2.0,86.0,1.271705985069275,26508.0,42.707298278808594,-59.25090026855469,-301.4599914550781,73.03822326660156,0.5556829571723938,-0.9462549686431884,8.0,4.0,76.0,1.2735795974731443,33151.0,69.77490234375,-93.50370025634766,-482.6629943847656,116.66824340820312,0.567162811756134,-0.9297149181365968,8.0,6.0,19.0,1.3313571214675903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505042736381952.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,0.5183020234107971,0.2546730041503906,-9.43945026397705,1.0,7.0,15925.0,33.17679977416992,15.49820041656494,-598.0,36.61822509765625,0.8133339881896973,0.4370155334472656,7.0,14.0,58.0,0.2509700059890747,12787.0,38.72949981689453,17.911100387573242,-698.0,42.67061614990234,0.8145339488983154,0.43317264318466187,7.0,12.0,58.0,0.2949999868869781,9828.0,45.667701721191406,20.837400436401367,-822.0,50.19697570800781,0.8161112666130066,0.4280666410923004,7.0,10.0,60.0,0.30504900217056274,7083.0,53.2932014465332,24.00849914550781,-957.5,58.45146179199219,0.8175762295722961,0.4232682585716248,7.0,8.0,63.0,0.30472999811172485,4629.0,61.38130187988281,27.29210090637207,-1102.0,67.17531585693361,0.819050669670105,0.41838109493255615,7.0,6.0,60.0,0.2864220142364502,2628.0,72.68289947509766,31.75690078735352,-1302.0,79.31774139404297,0.8209713697433472,0.41192686557769775,7.0,4.0,60.0,0.2496290057897568,887.0,83.98999786376953,36.06159973144531,-1502.0,91.40437316894531,0.8228374123573303,0.405554324388504,7.0,2.0,60.0,0.3145489990711212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505111455858688.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,-0.15822599828243256,-0.04983149841427803,0.5387430191040039,1.0,8.0,23693.0,-31.08099937438965,-7.862889766693115,104.61499786376952,32.06015396118164,-0.8596118688583374,-2.893810749053955,8.0,2.0,129.0,1.0151782035827637,31814.0,-70.64330291748047,-12.266500473022461,233.4279937744141,71.70037078857422,-0.8709102869033813,-2.9696669578552246,8.0,4.0,321.0,1.0227348804473877,38944.0,-115.34400177001952,-10.433099746704102,377.4249877929688,115.81488800048828,-0.8784956932067871,-3.0513861179351807,8.0,6.0,625.0,1.022258758544922,76443.0,-255.406005859375,50.37409973144531,874.0800170898438,260.3262939453125,-0.867945671081543,2.9468605518341064,13.0,2.0,799.0,5.0,96024.0,-327.06298828125,127.96900177001952,1218.5,351.20684814453125,-0.8319186568260193,2.768637180328369,14.0,2.0,159.0,2.0,97317.0,-364.6099853515625,206.49400329589844,1501.5,419.0229187011719,-0.7865093350410461,2.626289367675781,14.0,4.0,157.0,2.0,98579.0,-383.01800537109375,296.239990234375,1804.5,484.211669921875,-0.7256355881690979,2.4832603931427,14.0,6.0,154.0,2.0,99773.0,-384.13800048828125,395.65899658203125,2148.5,551.4599609375,-0.6498657464981079,2.341421127319336,14.0,8.0,149.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505248894812160.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,-0.036472398787736886,-0.1597529947757721,-0.05540220066905022,-1.0,4.0,20035.0,-5.289370059967041,-31.686899185180664,-10.309100151062012,32.12533187866211,-0.16391298174858093,-1.7361973524093628,8.0,2.0,100.0,0.3272534906864166,28624.0,-6.104559898376465,-71.86119842529297,-23.97929954528809,72.1200180053711,-0.08454366028308867,-1.6555421352386477,8.0,4.0,200.0,0.32405781745910645,35633.0,-0.4966239929199219,-115.51799774169922,-38.92919921875,115.5190658569336,-0.004298970103263855,-1.5750954151153564,8.0,6.0,325.0,0.3370690941810608,41963.0,18.257699966430664,-170.70599365234375,-58.39799880981445,171.67958068847656,0.10614816099405287,-1.4642473459243774,8.0,8.0,489.0,0.3239257037639618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505317614288896.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,7.372129917144775,-24.6156005859375,-4.163980007171632,1.0,10.0,20055.0,9.172639846801758,-30.62299919128418,-4.582240104675293,31.967254638671875,0.2831401824951172,-1.2797667980194092,8.0,2.0,101.0,0.29949039220809937,28688.0,20.69059944152832,-69.26999664306639,-11.119500160217283,72.29407501220703,0.2824306488037109,-1.280537247657776,8.0,4.0,202.0,0.33671292662620544,35691.0,33.26520156860352,-111.61100006103516,-18.270999908447266,116.46282196044922,0.2818816602230072,-1.2811331748962402,8.0,6.0,328.0,0.2947459816932678,41978.0,48.81370162963867,-164.197998046875,-27.160600662231445,171.30020141601562,0.281237930059433,-1.2818316221237185,8.0,8.0,491.0,0.281372606754303,73092.0,74.92479705810547,-253.08399963378903,-42.599998474121094,263.94171142578125,0.280188262462616,-1.282969951629639,13.0,2.0,412.0,1.0,79289.0,101.51599884033205,-344.1910095214844,-58.0,358.8494873046875,0.2792494297027588,-1.2839874029159546,13.0,4.0,521.0,2.0,85671.0,141.29600524902344,-481.9930114746094,-80.80000305175781,502.2766418457031,0.2777270376682281,-1.2856361865997314,13.0,6.0,725.0,1.0,91524.0,183.44000244140625,-630.0910034179688,-106.0,656.2506713867188,0.2760094702243805,-1.2874945402145386,13.0,8.0,949.0,1.0,107114.0,227.1499938964844,-785.531982421875,-130.0,817.7149047851562,0.2743324041366577,-1.2893073558807373,17.0,2.0,1116.0,1.0,111848.0,281.81201171875,-983.5800170898438,-168.1999969482422,1023.1557006835938,0.2720653712749481,-1.2917550802230835,17.0,4.0,1261.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505455053242368.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,-0.13714000582695007,-1.4624300003051758,-5.062749862670898,-1.0,10.0,18797.0,-2.713589906692505,-31.336299896240234,-107.81800079345705,31.45357322692871,-0.0861661359667778,-1.657176494598389,8.0,2.0,84.0,1.095741868019104,26793.0,-5.612760066986084,-71.34510040283203,-246.0850067138672,71.56553649902344,-0.07834802567958833,-1.64930522441864,8.0,4.0,104.0,1.1134002208709717,33397.0,-8.108659744262695,-115.62799835205078,-398.7319946289063,115.9119644165039,-0.06989843398332596,-1.6408088207244873,8.0,6.0,65.0,1.0930438041687012,15017.0,-10.206600189208984,-174.7530059814453,-602.0,175.05081176757812,-0.058273576200008385,-1.6291358470916748,7.0,14.0,27.0,0.3230649828910828,70010.0,-10.863300323486328,-259.89401245117193,-893.7000122070312,260.12094116210943,-0.041750326752662666,-1.612570881843567,13.0,2.0,50.0,4.0,68744.0,-8.399999618530272,-353.3999938964844,-1215.5,353.49981689453125,-0.02376011200249195,-1.5945608615875244,12.0,12.0,43.0,1.0,67337.0,-3.5757598876953125,-437.4880065917969,-1501.5,437.5025939941406,-0.00817299634218216,-1.5789694786071775,12.0,10.0,41.0,1.0,66048.0,3.9347000122070312,-525.2059936523439,-1804.5,525.220703125,0.007491506170481443,-1.563304781913757,12.0,8.0,44.0,1.0,64810.0,15.493599891662598,-625.0460205078125,-2145.5,625.238037109375,0.024777758866548538,-1.5460134744644165,12.0,6.0,45.0,1.0,102372.0,49.18939971923828,-857.8200073242188,-2947.5,859.2291870117188,0.057217009365558624,-1.5135166645050049,16.0,2.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505523772719104.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,0.2821150124073029,-0.3288019895553589,-2.861219882965088,1.0,11.0,18191.0,20.278499603271484,-24.705699920654297,-210.26199340820312,31.96230697631836,0.5981406569480896,-0.883499026298523,8.0,2.0,70.0,1.5119062662124634,25972.0,44.38949966430664,-57.42169952392578,-478.3299865722656,72.57878112792969,0.5787500143051147,-0.9127094745635986,8.0,4.0,12.0,1.995301604270935,15360.0,54.84970092773438,-72.95890045166016,-602.0,91.2770004272461,0.5696092247962952,-0.9261512160301208,7.0,14.0,39.0,0.3399211168289185,12198.0,62.63610076904297,-85.19999694824219,-698.0,105.74649047851562,0.5622309446334839,-0.936857044696808,7.0,12.0,38.0,0.3529040217399597,9204.0,72.06060028076172,-100.63899993896484,-818.0,123.77777099609376,0.5534819960594177,-0.9493924379348756,7.0,10.0,38.0,0.3033310174942017,6483.0,82.5094985961914,-118.98899841308594,-958.0,144.79710388183594,0.5427813529968262,-0.964499294757843,7.0,8.0,38.0,0.29274609684944153,4156.0,92.3644027709961,-137.71099853515622,-1098.0,165.8176727294922,0.5316256880760193,-0.9799984097480774,7.0,6.0,38.0,0.30246999859809875,66129.0,134.20399475097656,-234.06700134277344,-1795.5,269.81118774414057,0.4788848459720612,-1.0501976013183594,12.0,8.0,55.0,1.0,64869.0,150.3179931640625,-282.37298583984375,-2145.5,319.8905944824219,0.4541329145431519,-1.0816138982772827,12.0,6.0,55.0,1.0,63666.0,166.83900451660156,-338.5320129394531,-2545.5,377.4111328125,0.4287998974323273,-1.1129004955291748,12.0,4.0,55.0,2.0,62472.0,181.13900756835938,-392.7799987792969,-2951.5,432.5361022949219,0.4074184596538544,-1.138690948486328,12.0,2.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505592492195840.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,-1.1987299919128418,-6.397560119628906,-55.65530014038086,1.0,11.0,17634.0,-5.870989799499513,-31.15819931030273,-270.46600341796875,31.70649528503418,-0.1841246038675308,-1.757037878036499,8.0,2.0,52.0,2.6471705436706543,14889.0,-13.218199729919435,-69.3009033203125,-602.5,70.55023956298828,-0.18627944588661194,-1.759268879890442,7.0,14.0,23.0,0.3047820031642914,11766.0,-15.463299751281738,-80.79440307617188,-702.5,82.26085662841797,-0.18688899278640747,-1.7599002122879028,7.0,12.0,23.0,0.2680949866771698,8819.0,-18.15089988708496,-94.55889892578124,-822.5,96.2852020263672,-0.18741275370121,-1.7604428529739382,7.0,10.0,23.0,0.31216731667518616,6161.0,-21.308500289916992,-110.58100128173828,-962.0,112.61531829833984,-0.18810369074344635,-1.76115882396698,7.0,8.0,24.0,0.2597469985485077,3869.0,-24.520700454711914,-126.63999938964844,-1102.0,128.99208068847656,-0.18896792829036715,-1.7620548009872437,7.0,6.0,24.0,0.2687160074710846,1971.0,-29.14809989929199,-149.59100341796875,-1302.0,152.40432739257812,-0.19010785222053528,-1.7632368803024292,7.0,4.0,24.0,0.31426700949668884,358.0,-33.82410049438477,-172.5290069580078,-1502.0,175.81333923339844,-0.1912190169095993,-1.7643897533416748,7.0,2.0,24.0,0.2966519892215729,64731.0,-49.25830078125,-246.69000244140625,-2145.5,251.55979919433597,-0.1945813149213791,-1.767881155014038,12.0,6.0,37.0,1.0,63531.0,-58.96139907836914,-292.48699951171875,-2545.5,298.3707275390625,-0.19634708762168884,-1.769716739654541,12.0,4.0,37.0,1.0,62352.0,-68.74220275878906,-338.2650146484375,-2945.5,345.1792297363281,-0.19785577058792114,-1.7712860107421875,12.0,2.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505867370102784.0,0.015581900253891943,-0.005903239827603103,0.5986369848251343,-0.018940899521112442,-0.4991349875926971,-2.836620092391968,1.0,5.0,18127.0,-1.823799967765808,-31.88240051269531,-180.6470031738281,31.93452262878418,-0.057079538702964776,-1.6279380321502686,8.0,2.0,68.0,1.7334965467453003,26187.0,-5.782969951629639,-71.35220336914062,-406.3829956054688,71.58616638183594,-0.0806957259774208,-1.6516677141189575,8.0,4.0,40.0,1.746641993522644,14990.0,-10.753299713134766,-104.77400207519531,-598.0,105.32437896728516,-0.10192035138607024,-1.6730715036392212,7.0,14.0,26.0,0.2584185004234314,11904.0,-13.835100173950195,-122.16200256347656,-698.0,122.94293212890624,-0.112296462059021,-1.6835678815841677,7.0,12.0,26.0,0.2949720025062561,8927.0,-17.992599487304688,-142.91799926757812,-818.0,144.046142578125,-0.12458603084087372,-1.696031928062439,7.0,10.0,26.0,0.275943398475647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
